"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $3744.79/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0xc5e139b9c8f7d89c6167ec33bbc6f13ecfdccbf9218714e06ab4791d959a09c1","13719380","1638337836","2021-12-01 05:50:36","0x97957871d99f5a7b2c9329ddd6f561930a92d1eb","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.015944540462181552","59.7089556773729","4580.57","","","Swap Exact Tokens For ETH",""
"0x4e00aefc9d03bb495b96531201f630d6555d23a05c356ff22bd8c0f966daaef8","13719380","1638337836","2021-12-01 05:50:36","0xb7e9722f6b77ebd6582ef54d410ef7227dd6a7d4","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.01615700970870714","60.5046083870694","4580.57","","","Swap Exact Tokens For ETH",""
"0xf02dd3082652454dba89108ab85375dfe3f6d12eacadfa1c24faf3c6870efde4","13719380","1638337836","2021-12-01 05:50:36","0xffe73c1c8e5ee49b51150f0237faf7f6465be8b0","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.01615700970870714","60.5046083870694","4580.57","","","Swap Exact Tokens For ETH",""
"0x95aaeda2226effc39458f1dc8c1a454740b4a343c3d08982691d99838b18f0cf","13719380","1638337836","2021-12-01 05:50:36","0xd6090b53d7a8013f49e252f06a8bfcac3c73bbdc","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.015978580183883616","59.8364272868055","4580.57","","","Swap Exact Tokens For Tokens",""
"0x6ab4d1bcccf47e4c498d1b04d086ac9b42ee8247974dbaf849e9c4d0bdbcffe6","13719381","1638337846","2021-12-01 05:50:46","0xa0d031e3106967194be9f2f897407659b423cb7c","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.027968098357453056","104.734655048007","4580.57","","","Swap Exact Tokens For Tokens",""
"0x6fd0703b4908729fb896d9a7012b742fe06075b461dbbdd11fe89f378fef7b55","13719383","1638337905","2021-12-01 05:51:45","0xc543da2bf027df6b6f7a1388ee87d44297b24268","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.030342913974902352","113.627840824075","4580.57","","","Swap Exact Tokens For Tokens",""
"0x44a98c3aef8eaa9ed8ef88980150ad9e7ad01422e38ee12dd80a537fc95b8d87","13719383","1638337905","2021-12-01 05:51:45","0x870727673af0b5c68d1b940dea139752d96bbc60","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.030763895518779864","115.204328299772","4580.57","","","Swap Exact Tokens For Tokens",""
"0xb0368dcbb5736747de9776f3198b397fa76ef8f54f2f78d3b82c381d8ff4e9cd","13719383","1638337905","2021-12-01 05:51:45","0xcd1630a9789ddf0ca780397d74b57a340776e250","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.019011098894721744","71.192573029965","4580.57","","","Swap Exact Tokens For ETH",""
"0xcaa7fc1e2cfdbc6d6f2f2d9cc1292a7bbd9ff82752837f2761a5b1217c627ef6","13719383","1638337905","2021-12-01 05:51:45","0x4ba7d463ffe4d3562c8ef4671ba280beaf41e54c","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.019008603432206904","71.1832280468941","4580.57","","","Swap Exact Tokens For ETH",""
"0x2fd9b990f949b5b99b3d31e6e210f02d34f738e1f2613c71b22733c007ed9b1b","13719383","1638337905","2021-12-01 05:51:45","0xd14e5413cfb1faca78738265c5ccec78d7055f37","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.005308846954070616","19.8805169851341","4580.57","Error(0)","Reverted","Swap Exact Tokens For ETH",""
"0xe4ab81dc984752f2d85a93f50671d2c3a0863e6f9fa7e9a4834c585a98dffd3b","13719383","1638337905","2021-12-01 05:51:45","0xf62ee4137b4f82bffa6f300011ada9c9b8e8fb8e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.2","0","748.958","0.020013443004849144","74.946141230129","4580.57","","","Swap Exact ETH For Tokens",""
"0xa29219a3db3c0ffcf92858c7d1794860da8aa27ad98bf4eaa263e661fc4fe2ef","13719383","1638337905","2021-12-01 05:51:45","0x88861a633466f80e59be4f6d8063073960806c33","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","4","0","14979.16","0.017129187430197072","64.1452097967277","4580.57","","","Swap Exact ETH For Tokens",""
"0x836c0488c72ed1684e182d1be8f5cbd5494b4ea92d9af660c0dbfb6e36128cf8","13719383","1638337905","2021-12-01 05:51:45","0xbf45cbcdab2de04510e0690e53460dda2c06f944","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","9.840326400897003435","0","36849.9559028151","0.028335311399337576","106.109790775125","4580.57","","","Add Liquidity ETH",""
"0xef6e6a8613273752ac8fceb4d4197a080823d839e7ce24724c0e5872e06a4445","13719384","1638337912","2021-12-01 05:51:52","0x4ef377462b03b650d52140c482394a6703d0d338","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.024216134916880746","90.6843398753858","4580.57","","","Swap Exact Tokens For ETH",""
"0xabf583e92ab245b4bd6da872736a2d67809a1071255aa9184acfcf654e3df669","13719385","1638337923","2021-12-01 05:52:03","0x4a4f1c998b89c0dc000983ffd997420dad282ca1","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.020647347677063328","77.31998110759","4580.57","","","Swap Exact Tokens For ETH",""
"0xeee3a155226adda4f900e93aa4574f1ea3cbdd64a657ba92db7f060e039ec7ee","13719388","1638337979","2021-12-01 05:52:59","0xa89380875a4cf25fc5492c51872bfcc31f3abf5e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","2","0","7489.58","0.020496230922945466","76.754080597937","4580.57","","","Swap Exact ETH For Tokens",""
"0x1cde3c8db4bffbcbd3b9cac6262c26da56d596ee24b76a5975a54f012d16fdb1","13719390","1638337990","2021-12-01 05:53:10","0x5107315321f0e1db3a04480e85de90111d59fe34","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1","0","3744.79","0.021422073903222694","80.2211681320493","4580.57","","","Swap Exact ETH For Tokens",""
"0x0a3c7a0a0dec0e6257f54dbf6448c95ff51b151e6f0da19d37b8634e045ab068","13719391","1638337991","2021-12-01 05:53:11","0x4ef377462b03b650d52140c482394a6703d0d338","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.021692368940219182","81.2333662836434","4580.57","","","Swap Exact Tokens For ETH",""
"0x6fa96744e2b3aa369e0f1be7fd206c7b594262f0032f5afc1406c81a4a95eb80","13719391","1638337991","2021-12-01 05:53:11","0xf91d4cf33a08abc1227cfd69fc92c2b1df9fd23c","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","10.654273882000079339","0","39898.0182905751","0.018743460595402532","70.1903238030575","4580.57","","","Swap ETH For Exact Tokens",""
"0xba30efcf5f93025a45aab8ffca0dd4b797870147977cd7e09218aa4973f8b580","13719391","1638337991","2021-12-01 05:53:11","0x80bfa7be57ccc2384e6dab6c9dd0c6d72dea71c1","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.038003615686038768","142.315559984921","4580.57","","","Remove Liquidity ETH With Permit",""
"0xccf98de80db4d84b01d1d078947f5745df154de579698940ff41403ce927b172","13719391","1638337991","2021-12-01 05:53:11","0x221d95d7375b8dfe3cc87ab6c3bbf2db5d42b0fe","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.017195778943496812","64.3945810298174","4580.57","","","Swap Exact Tokens For Tokens",""
"0x82251cb05160cc0b2a76b068c392e9d6ece16c156a252a972ebce6df0c8b2080","13719394","1638338053","2021-12-01 05:54:13","0x47c7cb911117eb37056b3ab4778affb5668ec64b","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.023755592244006779","88.9597042794341","4580.57","","","Swap Exact Tokens For Tokens",""
"0xc6e51db50f1952892e5350222375ff3dc098d25ede55296ade4deaafe7a80eac","13719398","1638338093","2021-12-01 05:54:53","0x6d905b1a82afec95bf81de27223839304880f757","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1.065752672475462378","0","3991.01995035939","0.017794325973132354","66.6360139609263","4580.57","","","Swap ETH For Exact Tokens",""
"0xb29de6e00e63fd1c468d925e7c96103b5911679718114e33e0143f6bc8968864","13719398","1638338093","2021-12-01 05:54:53","0xf7d933e4ff3cd29788c3a25669cbc74ec1ad8bb8","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.014107116338751912","52.8281881941948","4580.57","","","Swap Exact Tokens For ETH",""
"0xb27739a2fcc6142893a7ddb6676808ed949bcf0e92cd77fd6db419f63a8deddc","13719398","1638338093","2021-12-01 05:54:53","0xa8d65a27dfd2d62623b6e7b32277e5e4f12332f5","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.014011506778286304","52.4701504682588","4580.57","","","Swap Exact Tokens For ETH",""
"0x8ef35ad167641879b6afcd54990977c7333813f127b6c09c3fed349f47aeccc7","13719398","1638338093","2021-12-01 05:54:53","0x7eb9b4d28f2fe8492175c2664808677312f848fa","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1","0","3744.79","0.01144218561064446","42.8485822528853","4580.57","","","Swap Exact ETH For Tokens",""
"0x3db0f17dec3389c8416e34b95b87b6a334936274e2937f777682e530f370e583","13719398","1638338093","2021-12-01 05:54:53","0x80bfa7be57ccc2384e6dab6c9dd0c6d72dea71c1","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.015317468974024434","57.360704639237","4580.57","","","Swap Exact Tokens For ETH",""
"0x098a1eab097835998a15da200f10663a10a259e81597835798f7e4c0a5f1dd04","13719401","1638338115","2021-12-01 05:55:15","0x6785fc0f2515a4a4964db3ffc116b21d3ed535d7","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1.096644693642914329","0","4106.70408230705","0.0289814602","108.529482342358","4580.57","","","Add Liquidity ETH",""
"0xdc7b2bed8cbfb99b9e6ca2275edaf6e7f53b46f5234d195f1a93eb78b3f7aa12","13719401","1638338115","2021-12-01 05:55:15","0x2f7670e702dc14c87c7690701e4442bf5b474a50","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.012570379739690096","47.0734323453941","4580.57","","","Swap Exact Tokens For ETH",""
"0x9cdab9d148e35d31985653a3ec51de81d9e9fb954cd9888c545623ed6ab24e84","13719401","1638338115","2021-12-01 05:55:15","0x16a8348df50a76d43d00571e6ce50049ea2008f0","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.012794544","47.91288042576","4580.57","","","Swap Exact Tokens For ETH",""
"0xc870934e7ee2e8882ec66457eace8c71454402c467542a3ca00ae9175185873a","13719403","1638338117","2021-12-01 05:55:17","0x0ec63671bd81a3be3624796cb98f4df66e575d01","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.022048938","82.56864253302","4580.57","","","Swap Exact Tokens For Tokens",""
"0x7c54e5e143dd0fbac948d31408c00c3e52da089d6e82ecf2251eee69c1dfccd5","13719403","1638338117","2021-12-01 05:55:17","0x4ef377462b03b650d52140c482394a6703d0d338","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.017399796197791946","65.1585828035293","4580.57","","","Swap Exact Tokens For ETH",""
"0x590c42e93401c5fa668ffd91d3ef1ca95eed9f58f5d683f18095c9f8d70536ad","13719403","1638338117","2021-12-01 05:55:17","0x4ef377462b03b650d52140c482394a6703d0d338","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.007142003915151649","26.7453048414207","4580.57","Error(0)","Reverted","Swap Exact Tokens For ETH",""
"0x79be93021abb3e330347e0c8767171ba2cfd17f9c92d2261949232fe03917efe","13719404","1638338169","2021-12-01 05:56:09","0x350eb74cd174935cb94b5aa6560ea130a17b4c9a","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.013735580993242386","51.4368663476842","4580.57","","","Swap Exact Tokens For ETH",""
"0x095113aa755345b409a2cdc84d5a458a859515abf31acaa98ec137fcb5424676","13719404","1638338169","2021-12-01 05:56:09","0xbefba551326b88dca10093e5d122f527744cd39e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.013831394085494742","51.7956662574199","4580.57","","","Swap Exact Tokens For ETH",""
"0xe81789f0f4a1690b8db395a81d2a2e2a77e9a69bb6735133ebd910a3de0cf64b","13719404","1638338169","2021-12-01 05:56:09","0x4b3607a868044ebd88d9326bca7e1d8ad51ae48a","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.020360751382010796","76.2467381678402","4580.57","","","Swap Exact Tokens For Tokens",""
"0x36c70768026650064b07a5f3a4553c3b9141ed5632812cc756b8bd90b6a2cb5f","13719405","1638338175","2021-12-01 05:56:15","0xdbf4dfe190a0abc849f69a6c01f505846d48e276","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.014717203022508412","55.1128347066593","4580.57","","","Swap Exact Tokens For ETH",""
"0xcd43268e4a17f6c0e73ac6ec1371f3883e0914ca76d89f3665c7c68a70c29386","13719405","1638338175","2021-12-01 05:56:15","0x98e9de3364f73824b06fc6531c42b85e67a4a98c","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.014762652550894774","55.2830336460652","4580.57","","","Swap Exact Tokens For ETH",""
"0x8e631221f87749f97e23916d476244dc1499f7b0fa66fd4d225ad00294219320","13719405","1638338175","2021-12-01 05:56:15","0xedee3518c7559b6b0ffc2fbc8c113055aef5d2dc","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.015351509555288568","57.4881794675491","4580.57","","","Swap Exact Tokens For ETH",""
"0x92a43a8a7a67d8f671993f553422326ff52b2dc36de3ef8bc1c57fe4ab36a7cd","13719405","1638338175","2021-12-01 05:56:15","0x51ec66e63199176f59c80268e0be6ffa91fab220","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.021812917507549699","81.684795353097","4580.57","","","Swap Exact Tokens For Tokens",""
"0xda0dbe4735adf6d5996ac1e0b6b38e4b917fc678b6f000e58580080a3bad466a","13719408","1638338193","2021-12-01 05:56:33","0x0b4a21ff8382859755226acb035e2b47cfb86053","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1","0","3744.79","0.014630673354471954","54.788799271093","4580.57","","","Swap Exact ETH For Tokens",""
"0xe183401e80be837c44228d382405803283ef648d649878c0af1d44d45e8186e5","13719409","1638338216","2021-12-01 05:56:56","0x48d2028c0ddb22f80b723474c91936211b888888","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1","0","3744.79","0.013837145","51.81720222455","4580.57","","","Swap Exact ETH For Tokens",""
"0x953138ef918f205b29d8f35ff643bd2a4b474e26a8a59d54f4fe263e26c09f99","13719410","1638338260","2021-12-01 05:57:40","0x6c99a64f95bf6457463bfc9d77758ea63c635827","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","5.782165746089717169","0","21652.9964642993","0.01443477027472328","54.055183377081","4580.57","","","Swap ETH For Exact Tokens",""
"0xdb9680a9cb5e34a44acf6afbe4fcae8eef06aed0f7973c583fb9acfc35b90064","13719410","1638338260","2021-12-01 05:57:40","0x8c64870d27309507b934959e7c3953ff5a153724","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.01363998548189222","51.0788812327352","4580.57","","","Swap Exact Tokens For Tokens",""
"0xe014a210724cc83b483a4d0c8139f76c191694e1cc4549a0a61c1e7afa5cc269","13719410","1638338260","2021-12-01 05:57:40","0xd973d8eef9ca384e1c7188a826f2ebf22a31ce47","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.01586265212739141","59.4023010601341","4580.57","","","Swap Exact Tokens For Tokens",""
"0x2247b7f3af6f8b6ea9bd6533568301bd0953df65e5971f66e7ff16f1f363a792","13719410","1638338260","2021-12-01 05:57:40","0xd7d370c4f933caaff412418c2995d24421a24fca","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.12","0","449.3748","0.01338201484724071","50.1128353797985","4580.57","","","Swap Exact ETH For Tokens",""
"0xac935a902b76b6ff22f0a41455cda3d73ec7ca7ea0c8dd1f15a8e7ff803bc905","13719412","1638338266","2021-12-01 05:57:46","0x2d89997429ad9c8cab7d84d82e0c70849021ed8e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.018016735","67.46888906065","4580.57","","","Swap Exact Tokens For ETH",""
"0x1924880d445dfb4ac2ccc8105e7588b8cd2404e81094742d1f84a1a443600fc2","13719412","1638338266","2021-12-01 05:57:46","0xe44207e5c1056bc54973389a1dc4311e39379282","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.028786580170577518","107.799697556977","4580.57","","","Swap Exact Tokens For Tokens",""
"0xe05c841c9f189b6f385c79ea42ccf4527f20c8c5f59b00dc3a35b1259a1fbe9e","13719412","1638338266","2021-12-01 05:57:46","0xfbfdb32fd2bf6709ad8de905bdded9ae382c8af8","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.024140040404630889","90.3993819068577","4580.57","","","Swap Exact Tokens For Tokens",""
"0x8c04c786c3460b3d1b8747d574187f8ed7a6805106bad032f05c8266a79dad8c","13719412","1638338266","2021-12-01 05:57:46","0xa8d65a27dfd2d62623b6e7b32277e5e4f12332f5","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.438","0","1640.21802","0.016869620735983041","63.1731870359019","4580.57","","","Swap Exact ETH For Tokens",""
"0xe602774d3b17b27d9fd7b48ffc7f86c9cf2b99d85a5314a3e3db969f9a06e020","13719412","1638338266","2021-12-01 05:57:46","0x24ff079523d017ad15636420f37e9013a3e47a08","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.020422357046007858","76.4774384423198","4580.57","","","Swap Exact Tokens For ETH",""
"0x4d152e398932b503c72fc897b5e6b838ca5ef1f1a5400695f35a1647f9530c88","13719413","1638338297","2021-12-01 05:58:17","0x0f4ee9631f4be0a63756515141281a3e2b293bbe","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.0196930367635647","73.7462871418295","4580.57","","","Swap Exact Tokens For Tokens",""
"0x0e2547b4724b4a1e4e9368455fc8d187803a182695a9be6b03be21debd6ce32b","13719415","1638338351","2021-12-01 05:59:11","0x6a10bbca9a62e98ae7c0aeab26db9188e2911668","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.018523691742385503","69.3673355999678","4580.57","","","Swap Exact Tokens For Tokens",""
"0xe729e98b6400883c83d9e28804161a15f7dc2a9c6cab8569ad708fbfafa1e01e","13719420","1638338394","2021-12-01 05:59:54","0xbfd6fbc015907976a48eb83fd1d972b2bfc4ce46","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","5.278234892077468672","0","19765.8812415028","0.016385189256511625","61.3590928758922","4580.57","","","Swap ETH For Exact Tokens",""
"0x9b9c69931552b469d20141b51418e86514b6ffd8eccbd52d9c8165d2f50e943b","13719422","1638338444","2021-12-01 06:00:44","0x16b1273a7c28f48cd5c972e1713a0d7f68a1133b","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.015156516326036612","56.7579707725786","4580.57","","","Swap Exact Tokens For ETH",""
"0xdd84100f6f3e87b862ef51353384ad71cf98307f5e32074ae05ca08dc59d7d6c","13719422","1638338444","2021-12-01 06:00:44","0xe450e4640f40bf74b573c371c8151a62dd39a91f","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.023570034222959922","88.2648284577981","4580.57","","","Swap Exact Tokens For Tokens",""
"0x80da3ffcc1d1d7d19426e4553eb75d392f69f8cec829c36bea51fa14ce4fc884","13719423","1638338446","2021-12-01 06:00:46","0x4f79df9ba784c7730cffad4e06a50daaa292f09f","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.0184977408","69.270154770432","4580.57","","","Swap Exact Tokens For ETH",""
"0x817ee78935a9a4131e22b8515ddb38973e5e31e2d831ca829dc5c75dbb9d1f96","13719423","1638338446","2021-12-01 06:00:46","0xb28bdc7157fe6397d2fa46a18a7022bd23ccb20b","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.00460781","17.2552808099","4580.57","Error(0)","Reverted","Swap Tokens For Exact Tokens",""
"0x517503d4b1f5db35fff85f2cb4638116182e1c724d27f65ce7dd3e0462798cf5","13719424","1638338533","2021-12-01 06:02:13","0x5cdd56c0931d87a6e50ce6596f0688ee8ad9ab6e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.030172551361165935","112.989868611781","4580.57","","","Swap Exact Tokens For Tokens",""
"0x297ff391a4eca3b44e699c91114d2a55729eb9e8af00c5d2b7001286106bb5f4","13719424","1638338533","2021-12-01 06:02:13","0x2581e462097665863d90b617a10d66ddf6caf0ea","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.02412939597025259","90.3595207354422","4580.57","","","Swap Exact Tokens For Tokens",""
"0x1aa2f73d29a65059b38c1b41357dbef3e60f5c19f030d5649b97a4c971b120fe","13719428","1638338573","2021-12-01 06:02:53","0xcce8edb15412b52ebe65425aa0caca270756e8ba","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.020001038977499853","74.8996907525517","4580.57","","","Swap Exact Tokens For ETH",""
"0xe33e7b37c680b30d60cdcaa4d12fa038ec955cb2538abe55c30ff7b858d0a208","13719430","1638338592","2021-12-01 06:03:12","0x40e9e6e6dbcb45304efebb9adc27e145f1ed9514","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.016378564","61.33428268156","4580.57","","","Swap Exact Tokens For ETH",""
"0xe742d307a8f962b3b03268bd2e4267f27f53977708f6d5c947cb188bb9fbb191","13719430","1638338592","2021-12-01 06:03:12","0xbed4e74fe79f5075a02658ec8d7f864eb8bf019e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.016020841844997556","59.9946883327284","4580.57","","","Swap Exact Tokens For ETH",""
"0xc83b868f1ad047793ed4ec7416066d49f730b0448b7d5ba5fdc60295b3418fc1","13719430","1638338592","2021-12-01 06:03:12","0xdc784c8bdc60dbcea353720e68e99f32f489f39d","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.095","0","355.75505","0.016469787577993846","61.6758958241956","4580.57","","","Swap Exact ETH For Tokens",""
"0x132c055812dc80bfbf8b0ea4deee2a3387171416c76ddc22e55c91f8639756d7","13719430","1638338592","2021-12-01 06:03:12","0x5c05a0e45f2a8ec3fca04353c8b754fe6b3ae84a","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.20622193","0","772.2578212447","0.016709127051345903","62.5721718906096","4580.57","","","Swap Exact ETH For Tokens",""
"0x264e084c589a46500f650e02b12d35f0a555de2069f8f9555b4c905f0d800cc5","13719430","1638338592","2021-12-01 06:03:12","0x1c622bfdc1bc60ff697b9b540153c59a4cb76d62","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.022299630920324111","83.5074348741205","4580.57","","","Swap Exact Tokens For Tokens",""
"0x19f9c475d5b854d3acbdc666708687cb1e1ef2431064d89b3ddd5dbbe8495b16","13719430","1638338592","2021-12-01 06:03:12","0x610f14451fa59184ac00d35e82f28c434dfcb180","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.05","0","187.2395","0.015933757224559549","59.6685747169583","4580.57","","","Swap Exact ETH For Tokens",""
"0xd429095fcce9259f7165fa69af90eab1dbaabccd99514f4cab34fcf1b43ab813","13719433","1638338669","2021-12-01 06:04:29","0x4ef377462b03b650d52140c482394a6703d0d338","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.021935478632360154","82.143761027676","4580.57","","","Swap Exact Tokens For ETH",""
"0x0aeace7afa94dbc412b31fdcba65ae57773db069513ec4fd6392dacfd5e7a8df","13719433","1638338669","2021-12-01 06:04:29","0x109ff457b72d6e8beb5fd59fb5fc85864022370c","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.019126745312783628","71.625644579859","4580.57","","","Swap Exact Tokens For ETH",""
"0x5599a047d52fc6f700957cb59a3d3014b0c5e06e96d693e9209f9891341f2310","13719433","1638338669","2021-12-01 06:04:29","0x0c89b309fdfd5282cc5bcde3a87a9c115080f33d","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","1.068603820061419963","0","4001.6968993278","0.020384724563192109","76.3365126969962","4580.57","","","Swap ETH For Exact Tokens",""
"0xb55da0cea1faacae8beff79900320f8b7ef2fd30f05823e48dbcec94d8f70a6f","13719433","1638338669","2021-12-01 06:04:29","0xa75bdd5decb8c8ebaf6f1c160eed774548d99c33","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.04103596883932068","153.6710857498","4580.57","","","Swap Exact Tokens For ETH",""
"0x9a027c9f09e8ce61006f55aa224bf7866e1d4cc0d9deaf53976e90ec6daa4931","13719433","1638338669","2021-12-01 06:04:29","0xbd50a98a99438325067302d987cceba3c7a8a296","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.016809668227557204","62.948677481874","4580.57","","","Swap Exact Tokens For ETH",""
"0xd1837850f1a655455a9148971f6c0201e33ba3d7b08934db784fcdeeaa09a9f4","13719434","1638338683","2021-12-01 06:04:43","0x582a879642975b336afe82723174ee2a41012485","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.0337467638","126.374543610602","4580.57","","","Swap Exact Tokens For Tokens",""
"0xa330a395a1beedddd95dfcefb040c3d57d8d807aaed51faad2c8cf10e4bd7fb2","13719434","1638338683","2021-12-01 06:04:43","0x3ca7b707c7ade3fa04a60746533e4433fba9327e","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.006553025382221928","24.5397039210909","4580.57","Error(0)","Reverted","Swap Exact Tokens For Tokens",""
"0x2057d27a2fd8a0e5e5956dbe2dea3b9e546c328cf3ab653f9a5dda8bb8ceca24","13719434","1638338683","2021-12-01 06:04:43","0x4793d6706d21468d14b14bacc3a0b9c250ceefa3","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0","0","0","0.006527256696359616","24.4432056039605","4580.57","Error(0)","Reverted","Swap Exact Tokens For Tokens",""
"0xc21f030a618ea1faf337430df29df389548c7f2c81994da7203ae754a476ab7c","13719436","1638338722","2021-12-01 06:05:22","0x2406a9333378e30b9581b8356bb81b4f9bdff005","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","3","0","11234.37","0.022517324","84.32264974196","4580.57","","","Swap Exact ETH For Tokens",""
"0x2dbc92ea7a01b6af4dc88a1a87477bbecb6e25c158c314e1544d6c2b7c4d485b","13719436","1638338722","2021-12-01 06:05:22","0x055b133871f50322e0c140bf5b845cc16a766c1f","0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f","","0.54","0","2022.1866","0.019461903510620168","72.8807416475353","4580.57","","","Swap Exact ETH For Tokens",""
