"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $4539.33/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x9f7b91520b4ef74632c3cd8cdbea0dbaf07ff5902448ab770f059f9b78d01638","13722985","1638387884","2021-12-01 19:44:44","0x026c13f518e3d8bd1681929d8add21f7d681a5db","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.014390730626050012","65.3242752527476","4580.57","","","Remove_liquidity_one_coin",""
"0x1eccfffb5e9ddc7727c6c835547a6e678b51bb518bc4d7826debdef8e7a2a2f2","13723017","1638388431","2021-12-01 19:53:51","0x5c134a50c9cad0531caea982cb4426a632a2c528","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.022570464336180075","102.454785875152","4580.57","","","Exchange",""
"0x45f42d314b36144ce9e7e888a936a0f7c592c1af84a06c886a2f2c1a263c8983","13723385","1638393566","2021-12-01 21:19:26","0x9aef7c447f6bc8d010b22aff52d5b67785ed942c","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.027701271116663084","125.745211018002","4580.57","","","Remove_liquidity_one_coin",""
"0x7ace3441083adbba0c377d674b6879875ab5a9979969b8520ad89ed9e826726a","13723431","1638394205","2021-12-01 21:30:05","0x6148ff8994e6b1d54f24ad581cad06e6250dd37a","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.021989522781907338","99.8177004495954","4580.57","","","Exchange",""
"0x02c488deb4d55ae290f4dca6fcd7f148b5d95634a6a60073a71fdb766775bddd","13723587","1638396409","2021-12-01 22:06:49","0x83768992b44f9afad68889ca59f36507fe00d8f7","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.016556226661539232","75.1541763715249","4580.57","","","Exchange",""
"0xc588d32cda8b748d0d9c5469e0a6b93137a9e650b0b145df23fd483f1f92168b","13723608","1638396758","2021-12-01 22:12:38","0x98895e52d74ea14677b341a7fca99b80486c8ddc","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.020788633590383218","94.3664681158343","4580.57","","","Remove_liquidity_one_coin",""
"0x8796a7abce2a018cc05c90ef0b29687e203f3829d68de284c45382feef9c8ae3","13724013","1638402188","2021-12-01 23:43:08","0x09687ae7d3260d5c15fb0bdfaa08600a58aee99f","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.015662854031353935","71.0988631901458","4580.57","","","Exchange",""
"0x85fa075dbf45e4574cbb2139779762bd8da333317bb62b810c7ca91ae5699e2f","13724043","1638402601","2021-12-01 23:50:01","0xb93ddeff2959e0d3fa43db65c1fb0d29dc75ccca","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01555118751241356","70.5919720107242","4580.57","","","Remove_liquidity_one_coin",""
"0xdc06959f8ededfbbf9be7f2d289ce819bc28d1da6de749bec3e501eff4514544","13724426","1638407565","2021-12-02 01:12:45","0x23245a97fcb7268387eabbf52315d3a5efb82186","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.041584435907927299","188.765477449932","","","","Exchange",""
"0x4471be01442c0065b73670641a30f112bcdd373bd1a60cd93c36ac427cd2d103","13724527","1638408932","2021-12-02 01:35:32","0xccb35aa91a588fbd6aeef018a9ba107862cdda2b","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.023984278097409464","108.872553095914","","","","Remove_liquidity_one_coin",""
"0xc8048d9111933df8e73c2252b008252db7542d33aaacc5fe312b344317bbe241","13724657","1638410662","2021-12-02 02:04:22","0xf780db98028aec31a718a25151c98e7e9a5546ba","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.019868799","90.19103536467","","","","Exchange",""
"0x052dd5f60fe11c69bd50c756e97c061f5eee7bf3a1ed8a7bb24c313d113ae5ac","13724728","1638411785","2021-12-02 02:23:05","0x3f2d1d12af8f9b5a8903db43a45bf5bb737e38f7","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.015518492040911631","70.4435564760714","","","","Exchange",""
"0xf6b775f17a69e8c35fa2a28d92e6705084fafabbb9859572294aea2d3e2bebd3","13724913","1638414317","2021-12-02 03:05:17","0x26bfcc99b5d687e6af4822a0e170bd1078f556ab","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.02914122057806336","132.28161680662","","","","Exchange",""
"0xf5763a86bf577cb65a172ce6caa2970221c2afd650b6a968a0cdedca73d21305","13725043","1638416149","2021-12-02 03:35:49","0xe62c522b0eea657414fad0a1893223f54ccd5190","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01671636","75.8810744388","","","","Remove_liquidity_one_coin",""
"0x5e91778e855c92ed4176781f91eac8cacd907daf327085ac02da8db9263877c7","13725141","1638417511","2021-12-02 03:58:31","0x851b07c5ed98fd3c3e9615d2a8e52511abf410dc","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.0194589527","88.330607759691","","","","Remove_liquidity_one_coin",""
"0x92459ddae50bb3513e5da83b695686ab21fc08b93f0d98bd0f186bfb41c429fe","13725275","1638419367","2021-12-02 04:29:27","0x2303fd39e04cf4d6471df5ee945bd0e2cfb6c7a2","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.013554516973092114","61.5284255314662","","","","Remove_liquidity_one_coin",""
"0x07b1996a0288b2da1248818043d7508e81c637df5416ac96df7b1a889267246d","13725301","1638419677","2021-12-02 04:34:37","0x8aa409f8c3759fd3265b840b5c1e4dab3d7a2977","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.014367702206027114","65.2197416548851","","","","Exchange",""
"0xe2d1e2c542fff5f9b02edbc897a390dbf0c8dca00a7840954db0b39eb1e7d574","13725324","1638420001","2021-12-02 04:40:01","0x8aa409f8c3759fd3265b840b5c1e4dab3d7a2977","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.00565318276606405","25.6616621254775","","Error(0)","Reverted","Exchange",""
"0x1849d055e2cb9517125972369597e9964593a9fdde6a084bacfe81b8b7ddafdc","13725629","1638424166","2021-12-02 05:49:26","0xd18001f022154654149ed45888c9c29def6d3ce6","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.010301965288690494","46.7640200939114","","","","Remove_liquidity_one_coin",""
"0xcae6b068ae125f5c6cf3dc0170aaf215c7f7072c572848481e2c0da2f10e0df6","13725663","1638424589","2021-12-02 05:56:29","0x05c824cb84307759b21a29d95b1066a9d1c29cab","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.011088503424215604","50.3343762486446","","","","Exchange",""
"0xc9518c817e83c8c06716d2c014d077ea48763143c55fccb8b728522657f82942","13725732","1638425641","2021-12-02 06:14:01","0x8a7dd134eb9b67780e82b8c92ca31dbc95fc6d79","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.010236523528377966","46.4669583480719","","","","Exchange",""
"0x9f44c46682ec4db6343fc4fa910f4e774ed6c6a51e18f1803f5332ea72a6b5c2","13725788","1638426418","2021-12-02 06:26:58","0x4c6d6207527fcd75521a35519371c56a3841c73d","0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7","","0","0","0","0.01511904631226976","68.6303404966755","","","","Exchange",""
